change_id,tags
132_change1,-Coupling|+NumPullRequests|MinorContributor
137_change1,LowHunksCount|+Contributor|MinorContributor
138_change2,LowChangeSet|LowCodeChurn|+Contributor|MinorContributor
138_change1,LowHunksCount|+Contributor|MinorContributor
140_change1,LowHunksCount|+Contributor|MinorContributor
141_change2,+Coupling|LowCodeChurn|+Contributor|MinorContributor
141_change1,LowHunksCount|+Contributor|MinorContributor
142_change2,-Size|+Contributor|MinorContributor
142_change1,LowHunksCount|+Contributor|MinorContributor
143_change2,+Inheritance|LowCodeChurn|+Contributor|MinorContributor
143_change1,LowHunksCount|+Contributor|MinorContributor
145_change4,+Coupling|LowChangeSet|LowCodeChurn|+Contributor|MinorContributor
145_change3,LowCodeChurn|MajorContributor
145_change2,LowChangeSet|LowCodeChurn|MajorContributor
145_change1,LowHunksCount|+Contributor|MinorContributor
146_change1,LowHunksCount|+Contributor|MinorContributor
147_change1,+Coupling|LowHunksCount|+Contributor|MinorContributor
148_change1,LowHunksCount|+Contributor|MinorContributor
149_change1,LowHunksCount|+Contributor|MinorContributor
150_change1,LowHunksCount|+Contributor|MinorContributor
151_change1,LowHunksCount|+Contributor|MinorContributor
152_change1,LowHunksCount|+Contributor|MinorContributor
153_change10,-Coupling|-Complexity|-Size|+Inheritance|+NumPullRequests|HighHunksCount|MajorContributor
153_change9,+Coupling|+Complexity|+Size|+NumPullRequests|+WordsInDiscussion|+WordsPerComment|LowChangeSet|+Contributor|MajorContributor
153_change8,+Inheritance|+Contributor|MinorContributor
153_change7,+Complexity|+Size|MajorContributor
153_change6,-Size|+Contributor|MinorContributor
153_change5,+Coupling|+Size|HighChangeSet|HighCodeChurn|MajorContributor
153_change4,+Coupling|+Complexity|+Size|-Inheritance|MajorContributor
153_change3,HighHunksCount|MajorContributor
153_change2,HighHunksCount|MajorContributor
153_change1,MajorContributor
154_change17,+Coupling|+Inheritance|+Contributor|MinorContributor
154_change16,MinorContributor
154_change15,-Size|MinorContributor
154_change14,+Coupling|+Complexity|+Size|HighHunksCount|+Contributor|MajorContributor
154_change13,+Complexity|+Size|HighCodeChurn|MajorContributor
154_change12,MajorContributor
154_change11,MajorContributor
154_change10,MajorContributor
154_change9,+Coupling|+Complexity|+Size|+WordsInDiscussion|+WordsPerComment|MajorContributor
154_change8,-Coupling|+Size|+NumPullRequests|HighChangeSet|HighCodeChurn|+Contributor|MinorContributor
154_change7,+Complexity|+Size|MajorContributor
154_change6,+Coupling|+Complexity|+Size|MajorContributor
154_change5,+Complexity|+Size|MajorContributor
154_change4,+Coupling|+NumPullRequests|MajorContributor
154_change3,+Coupling|+Size|HighChangeSet|HighCodeChurn|+Contributor|MinorContributor
154_change2,-Coupling|+Complexity|+Size|+NumPullRequests|+Contributor|MajorContributor
154_change1,+Coupling|-Size|LowCodeChurn|+Contributor|MinorContributor
156_change22,+Size|LowCodeChurn|+Contributor|MinorContributor
156_change21,+Contributor|MinorContributor
156_change20,-Cohesion|-Size|MinorContributor
156_change19,-Cohesion|+Coupling|+Complexity|+Size|HighHunksCount|+Contributor|MajorContributor
156_change18,MajorContributor
156_change17,MajorContributor
156_change16,-Cohesion|+Complexity|+Size|HighCodeChurn|MinorContributor
156_change15,-Cohesion|+Coupling|+Size|HighHunksCount|MajorContributor
156_change14,MajorContributor
156_change13,MajorContributor
156_change12,+Coupling|MajorContributor
156_change11,-Cohesion|+Coupling|+Complexity|+Size|+WordsInDiscussion|+WordsPerComment|MajorContributor
156_change10,-Cohesion|-Coupling|+Complexity|+Size|+NumPullRequests|HighChangeSet|HighCodeChurn|+Contributor|MajorContributor
156_change9,-Cohesion|+Complexity|+Size|HighHunksCount|MajorContributor
