Items,Antecedent,Consequent,Support,Confidence,Lift
"HighHunksCount, -Coupling, +WordsInDiscussion, +WordsPerComment, +NumPullRequests","+WordsPerComment, +NumPullRequests, +WordsInDiscussion, HighHunksCount",-Coupling,0.011262218444538886,0.3706293706293706,2.196702541790703
"+NumPullRequests, HighHunksCount, +WordsInDiscussion, +WordsPerComment, -Size","+WordsPerComment, +NumPullRequests, +WordsInDiscussion, HighHunksCount",-Size,0.014024649383765405,0.4615384615384615,2.279118572927597
"MajorContributor, HighHunksCount, +WordsInDiscussion, +NumPullRequests, -Complexity","+NumPullRequests, +WordsInDiscussion, MajorContributor, HighHunksCount",-Complexity,0.016362090947726306,0.35648148148148145,2.5730089752329013
"+NumPullRequests, HighHunksCount, -Coupling, +WordsInDiscussion, -Size","+NumPullRequests, +WordsInDiscussion, HighHunksCount","-Size, -Coupling",0.024011899702507437,0.3575949367088608,3.850896503780089
"HighHunksCount, -Coupling, +WordsInDiscussion, -WordsPerComment, +NumPullRequests","+NumPullRequests, +WordsInDiscussion, HighHunksCount, -WordsPerComment",-Coupling,0.013387165320866978,0.47014925373134325,2.786552126019775
"MajorContributor, HighHunksCount, -Coupling, +WordsInDiscussion, +NumPullRequests","+NumPullRequests, +WordsInDiscussion, MajorContributor, HighHunksCount",-Coupling,0.019549511262218443,0.4259259259259259,2.5244425785987494
"+NumPullRequests, HighHunksCount, +WordsInDiscussion, -WordsPerComment, -Size","+NumPullRequests, +WordsInDiscussion, HighHunksCount, -WordsPerComment",-Size,0.014237144071398216,0.5,2.4690451206715633
"+NumPullRequests, HighHunksCount, +WordsInDiscussion, -Size, HighChangeSet","+NumPullRequests, +WordsInDiscussion, HighChangeSet, HighHunksCount",-Size,0.01041223969400765,0.411764705882353,2.03333127584717
"+NumPullRequests, HighHunksCount, +WordsInDiscussion, -Size, HighCodeChurn","+NumPullRequests, +WordsInDiscussion, HighCodeChurn, HighHunksCount",-Size,0.010199745006374841,0.4285714285714286,2.1163243891470547
"+NumPullRequests, MajorContributor, HighHunksCount, +WordsInDiscussion, -Size","+NumPullRequests, +WordsInDiscussion, MajorContributor, HighHunksCount",-Size,0.021461963450913727,0.46759259259259256,2.309014418405814
"+NumPullRequests, MajorContributor, HighHunksCount, -Size, -Complexity","+NumPullRequests, MajorContributor, HighHunksCount","-Size, -Complexity",0.017212069698257542,0.30223880597014924,3.262238121320005
"+NumPullRequests, HighHunksCount, -Coupling, -WordsPerComment, -Size","+NumPullRequests, HighHunksCount, -WordsPerComment","-Size, -Coupling",0.012112197195070123,0.42537313432835816,4.580791693705385
